SEQNUM,BIN_ACCOUNT_MIN_LENGTH,BIN_ACCOUNT_MAX_LENGTH,BIN_ACCOUNT_RANGE_LOW,BIN_ACCOUNT_RANGE_HIGH,BIN_CARD_TYPE,BIN_MOD10_CHECK,BIN_EXPIRY_DATE_CHECK,BIN_PROMPT_CVV,BIN_PROMPT_AVS,BIN_CARD_NAME,BIN_CARD_MNEMONICS,BIN_OFFLINE_FLOOR_LIMIT,BIN_QPS_FLOOR_LIMIT,BIN_DURBIN_BIN_REG_INDICATOR,BIN_IS_WHITELISTED
975,16,16,5201310310,5201310310,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
976,16,16,5201310311,5201310311,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
977,16,16,5201310312,5201310312,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
978,16,16,5201310313,5201310313,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
979,16,16,5201310314,5201310314,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
980,16,16,5201310315,5201310315,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
981,16,16,5201310316,5201310316,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
982,16,16,5201310317,5201310317,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
983,16,16,5201310318,5201310318,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
984,16,16,5201310319,5201310319,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
985,16,16,5201750000,5201759999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
986,16,16,5201880000,5201889999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
987,16,16,5202900300,5202900399,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
988,16,16,5202980300,5202980399,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
989,16,16,5203064010,5203064010,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
990,16,16,5203064011,5203064011,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
991,16,16,5203064012,5203064012,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
992,16,16,5203064013,5203064013,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
993,16,16,5203064014,5203064014,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
994,16,16,5203064015,5203064015,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
995,16,16,5203064016,5203064016,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
996,16,16,5203064017,5203064017,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
997,16,16,5203064018,5203064018,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
998,16,16,5203064019,5203064019,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
999,16,16,5203064020,5203064020,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1000,16,16,5203064021,5203064021,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1001,16,16,5203064022,5203064022,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1002,16,16,5203064023,5203064023,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1003,16,16,5203064024,5203064024,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1004,16,16,5203064025,5203064025,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1005,16,16,5203064026,5203064026,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1006,16,16,5203064027,5203064027,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1007,16,16,5203064028,5203064028,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1008,16,16,5203064029,5203064029,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1009,16,16,5203066000,5203066000,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1010,16,16,5203066001,5203066001,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1011,16,16,5203066002,5203066002,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1012,16,16,5203066003,5203066003,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1013,16,16,5203066004,5203066004,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1014,16,16,5203066005,5203066005,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1015,16,16,5203066006,5203066006,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1016,16,16,5203066007,5203066007,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1017,16,16,5203066008,5203066008,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1018,16,16,5203066009,5203066009,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1019,16,16,5203069030,5203069030,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1020,16,16,5203069031,5203069031,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1021,16,16,5203069032,5203069032,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1022,16,16,5203069033,5203069033,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1023,16,16,5203069034,5203069034,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1024,16,16,5203069035,5203069035,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1025,16,16,5203069036,5203069036,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1026,16,16,5203069037,5203069037,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1027,16,16,5203069038,5203069038,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1028,16,16,5203069039,5203069039,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1029,16,16,5203160080,5203160080,NYNNNNNNNNNY,1,1,1,0,U,,,5,0,0
1030,16,16,5203160081,5203160081,NYNNNNNNNNNY,1,1,1,0,U,,,5,0,0
1031,16,16,5203160082,5203160082,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1032,16,16,5203160083,5203160083,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1033,16,16,5203160084,5203160084,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1034,16,16,5203160085,5203160085,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1035,16,16,5203160086,5203160086,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1036,16,16,5203160087,5203160087,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1037,16,16,5203160088,5203160088,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1038,16,16,5203160089,5203160089,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1039,16,16,5203200000,5203209999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1040,16,16,5203360900,5203360900,NNYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1041,16,16,5203360901,5203360901,NNYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1042,16,16,5203360902,5203360902,NNYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1043,16,16,5204311900,5204311900,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1044,16,16,5204311901,5204311901,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1045,16,16,5204311902,5204311902,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1046,16,16,5204311903,5204311903,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1047,16,16,5204311904,5204311904,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1048,16,16,5204311905,5204311905,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1049,16,16,5204311906,5204311906,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1050,16,16,5204311907,5204311907,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1051,16,16,5204311908,5204311908,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1052,16,16,5204311909,5204311909,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1053,16,16,5205432487,5205432487,NYYNYNNNNNNN,1,1,1,0,U,,,5,0,0
1054,16,16,5205432588,5205432588,NYYNYNNNNNNN,1,1,1,0,U,,,5,0,0
1055,16,16,5205432665,5205432665,NYYNYNNNNNNN,1,1,1,0,U,,,5,0,0
1056,16,16,5205432772,5205432772,NYYNYNNNNNNN,1,1,1,0,U,,,5,0,0
1057,16,16,5205434971,5205434971,NYYNYNNNNNNN,1,1,1,0,U,,,5,0,0
1058,16,16,5206930000,5206939999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1059,16,16,5206950000,5206959999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1060,16,16,5208150000,5208159999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1061,16,16,5208160000,5208169999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1062,16,16,5208170000,5208179999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1063,16,16,5208190000,5208199999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1064,16,16,5208210000,5208219999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1065,16,16,5208220000,5208229999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1066,16,16,5208240000,5208249999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1067,16,16,5208290000,5208299999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1068,16,16,5209080000,5209089999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1069,16,16,5211930000,5211939999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1070,16,16,5213911040,5213911040,NYNNNNNNNNNY,1,1,1,0,U,,,5,0,0
1071,16,16,5213911041,5213911041,NYNNNNNNNNNY,1,1,1,0,U,,,5,0,0
1072,16,16,5213911042,5213911042,NYNNNNNNNNNY,1,1,1,0,U,,,5,0,0
1073,16,16,5213911043,5213911043,NYNNNNNNNNNY,1,1,1,0,U,,,5,0,0
1074,16,16,5213911044,5213911044,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1075,16,16,5213911045,5213911045,NYNNNNNNNNNY,1,1,1,0,U,,,5,0,0
1076,16,16,5213911046,5213911046,NYNNNNNNNNNY,1,1,1,0,U,,,5,0,0
1077,16,16,5213911047,5213911047,NYNNNNNNNNNY,1,1,1,0,U,,,5,0,0
1078,16,16,5213911048,5213911048,NYNNNNNNNNNY,1,1,1,0,U,,,5,0,0
1079,16,16,5213911049,5213911049,NYNNNNNNNNNY,1,1,1,0,U,,,5,0,0
1080,16,16,5213912020,5213912020,NYNNNNNNNNNY,1,1,1,0,U,,,5,0,0
1081,16,16,5213912021,5213912021,NYNNNNNNNNNY,1,1,1,0,U,,,5,0,0
1082,16,16,5213912022,5213912022,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1083,16,16,5213912023,5213912023,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1084,16,16,5213912024,5213912024,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1085,16,16,5213912025,5213912025,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1086,16,16,5213912026,5213912026,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1087,16,16,5213912027,5213912027,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1088,16,16,5213912028,5213912028,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1089,16,16,5213912029,5213912029,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1090,16,16,5214070000,5214079999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1091,16,16,5214130000,5214139999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1092,16,16,5214170000,5214179999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1093,16,16,5214260000,5214269999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1094,16,16,5214420000,5214429999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1095,16,16,5214430000,5214439999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1096,16,16,5215390000,5215390000,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1097,16,16,5215390001,5215390001,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1098,16,16,5215390002,5215390002,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1099,16,16,5215390003,5215390003,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1100,16,16,5215390004,5215390004,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1101,16,16,5215390005,5215390005,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1102,16,16,5215390006,5215390006,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1103,16,16,5215390007,5215390007,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1104,16,16,5215390008,5215390008,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1105,16,16,5215390009,5215390009,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1106,16,16,5215400000,5215400000,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1107,16,16,5215400001,5215400001,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1108,16,16,5215400002,5215400002,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1109,16,16,5215400003,5215400003,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1110,16,16,5215400004,5215400004,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1111,16,16,5215400005,5215400005,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1112,16,16,5215400006,5215400006,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1113,16,16,5215400007,5215400007,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1114,16,16,5215400008,5215400008,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1115,16,16,5215400009,5215400009,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1116,16,16,5215410000,5215410000,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1117,16,16,5215410001,5215410001,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1118,16,16,5215410002,5215410002,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1119,16,16,5215410003,5215410003,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1120,16,16,5215410004,5215410004,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1121,16,16,5215410005,5215410005,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1122,16,16,5215410006,5215410006,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1123,16,16,5215410007,5215410007,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1124,16,16,5215410008,5215410008,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1125,16,16,5215410009,5215410009,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1126,16,16,5215420000,5215420000,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1127,16,16,5215420001,5215420001,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1128,16,16,5215420002,5215420002,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1129,16,16,5215420003,5215420003,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1130,16,16,5215420004,5215420004,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1131,16,16,5215420005,5215420005,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1132,16,16,5215420006,5215420006,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1133,16,16,5215420007,5215420007,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1134,16,16,5215420008,5215420008,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1135,16,16,5215420009,5215420009,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1136,16,16,5215430000,5215430000,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1137,16,16,5215430001,5215430001,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1138,16,16,5215430002,5215430002,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1139,16,16,5215430003,5215430003,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1140,16,16,5215430004,5215430004,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1141,16,16,5215430005,5215430005,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1142,16,16,5215430006,5215430006,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1143,16,16,5215430007,5215430007,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1144,16,16,5215430008,5215430008,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1145,16,16,5215430009,5215430009,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1146,16,16,5215450000,5215450000,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1147,16,16,5215450001,5215450001,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1148,16,16,5215450002,5215450002,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1149,16,16,5215450003,5215450003,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1150,16,16,5215450004,5215450004,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1151,16,16,5215450005,5215450005,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1152,16,16,5215450006,5215450006,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1153,16,16,5215450007,5215450007,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1154,16,16,5215450008,5215450008,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1155,16,16,5215450009,5215450009,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1156,16,16,5215460000,5215460000,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1157,16,16,5215460001,5215460001,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1158,16,16,5215460002,5215460002,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1159,16,16,5215460003,5215460003,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1160,16,16,5215460004,5215460004,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1161,16,16,5215460005,5215460005,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1162,16,16,5215460006,5215460006,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1163,16,16,5215460007,5215460007,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1164,16,16,5215460008,5215460008,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1165,16,16,5215460009,5215460009,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1166,16,16,5215470000,5215470000,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1167,16,16,5215470001,5215470001,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1168,16,16,5215470002,5215470002,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1169,16,16,5215470003,5215470003,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1170,16,16,5215470004,5215470004,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1171,16,16,5215470005,5215470005,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1172,16,16,5215470006,5215470006,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1173,16,16,5215470007,5215470007,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1174,16,16,5215470008,5215470008,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1175,16,16,5215470009,5215470009,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1176,16,16,5215480000,5215480000,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1177,16,16,5215480001,5215480001,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1178,16,16,5215480002,5215480002,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1179,16,16,5215480003,5215480003,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1180,16,16,5215480004,5215480004,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1181,16,16,5215480005,5215480005,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1182,16,16,5215480006,5215480006,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1183,16,16,5215480007,5215480007,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1184,16,16,5215480008,5215480008,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1185,16,16,5215480009,5215480009,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1186,16,16,5215490000,5215490000,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1187,16,16,5215490001,5215490001,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1188,16,16,5215490002,5215490002,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1189,16,16,5215490003,5215490003,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1190,16,16,5215490004,5215490004,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1191,16,16,5215490005,5215490005,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1192,16,16,5215490006,5215490006,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1193,16,16,5215490007,5215490007,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1194,16,16,5215490008,5215490008,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1195,16,16,5215490009,5215490009,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1196,16,16,5215500000,5215500000,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1197,16,16,5215500001,5215500001,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1198,16,16,5215500002,5215500002,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1199,16,16,5215500003,5215500003,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1200,16,16,5215500004,5215500004,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1201,16,16,5215500005,5215500005,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1202,16,16,5215500006,5215500006,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1203,16,16,5215500007,5215500007,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1204,16,16,5215500008,5215500008,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1205,16,16,5215500009,5215500009,NNYNYNNNNNNY,1,1,1,0,U,,,5,0,0
1206,16,16,5216610000,5216619999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1207,16,16,5216630000,5216639999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1208,16,16,5216650000,5216659999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1209,16,16,5216670000,5216679999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1210,16,16,5216690000,5216699999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1211,16,16,5216760000,5216769999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1212,16,16,5217100000,5217109999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1213,16,16,5217600000,5217609999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1214,16,16,5218129990,5218129990,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1215,16,16,5218129991,5218129991,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1216,16,16,5218129992,5218129992,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1217,16,16,5218129993,5218129993,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1218,16,16,5218129994,5218129994,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1219,16,16,5218129995,5218129995,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1220,16,16,5218129996,5218129996,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1221,16,16,5218129997,5218129997,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1222,16,16,5218129998,5218129998,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1223,16,16,5218129999,5218129999,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1224,16,16,5220870000,5220879999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1225,16,16,5220890000,5220899999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1226,16,16,5221070000,5221079999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1227,16,16,5221800000,5221809999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1228,16,16,5224780000,5224789999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1229,16,16,5224820000,5224829999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1230,16,16,5224840000,5224849999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1231,16,16,5224850000,5224859999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1232,16,16,5224880000,5224889999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1233,16,16,5225230000,5225230000,NNYNNNNNNNNY,1,1,1,0,U,,,5,0,0
1234,16,16,5225640000,5225649999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1235,16,16,5225740000,5225749999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1236,16,16,5225840000,5225849999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1237,16,16,5225940000,5225949999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1238,16,16,5226020000,5226029999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1239,16,16,5226080000,5226089999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1240,16,16,5226700000,5226709999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1241,16,16,5226810000,5226819999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1242,16,16,5226900000,5226909999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1243,16,16,5236690300,5236690399,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1244,16,16,5238360000,5238369999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
1245,16,16,5238970101,5238970101,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1246,16,16,5238970102,5238970102,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1247,16,16,5238970103,5238970103,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1248,16,16,5238970104,5238970104,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1249,16,16,5238970105,5238970105,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1250,16,16,5238970106,5238970106,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
1251,16,16,5238970107,5238970107,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
